,x,y,year,in_drugbank
CHEMBL74594,-25.8830487468,18.2795445087,1995,False
CHEMBL746,-11.7180117385,21.6771753383,0,True
CHEMBL74632,28.5941309505,-19.4140639934,0,True
CHEMBL750,-4.5605334697,29.2445579402,0,True
CHEMBL75094,7.93087711497,14.380047759,0,True
CHEMBL752,18.8200096297,-21.599456421,0,True
CHEMBL753,-11.3121659644,15.7423834697,0,True
CHEMBL75420,-26.6962283293,17.4079905853,1995,False
CHEMBL7568,3.4452341974,6.47289935262,0,True
CHEMBL75880,-4.16652066226,3.13868681615,0,True
CHEMBL76,1.77283274482,8.81713283091,0,True
CHEMBL760,6.09036679504,-0.136566216446,0,True
CHEMBL761,-24.8355004523,23.9659195772,0,True
CHEMBL762,-26.1523546886,21.8339189165,1998,True
CHEMBL76237,8.7374384952,-15.6081014016,2001,False
CHEMBL76370,-23.7612661987,18.7973923412,2013,False
CHEMBL76480,-1.34906217926,-20.5291096987,1997,False
CHEMBL765,-6.68053413569,-0.229219969762,0,True
CHEMBL76552,-26.8494143515,18.8648858864,1995,False
CHEMBL766,-8.87926445626,-21.8116474146,0,True
CHEMBL768,-9.2447534135,25.094481547,0,True
CHEMBL770,-19.5593951715,31.5572696464,1998,True
CHEMBL771,-8.94551651851,-22.4648854839,0,True
CHEMBL772,8.25288994125,-20.6893812848,0,True
CHEMBL7728,-14.8362419813,2.99796778387,0,True
CHEMBL773,-11.6116409762,-18.0402817758,0,True
CHEMBL776,-21.0150058633,10.6962320654,0,True
CHEMBL777,-14.4978038263,-22.8445311244,0,True
CHEMBL77734,-25.8691688848,18.2831352405,1995,False
CHEMBL778,-6.49109295063,-19.6508099342,0,True
CHEMBL779,-30.7996125219,16.8166013518,0,True
CHEMBL781,3.21449840257,-2.74480194349,0,True
CHEMBL782,-6.66614930401,9.17335676225,0,True
CHEMBL783,-16.9851880854,-22.4935007968,0,True
CHEMBL785,-24.604870675,7.94882894493,0,True
CHEMBL7863,-16.0828861057,1.10748285451,0,True
CHEMBL787,0.726218654483,-0.293737784581,0,True
CHEMBL788,21.0803951056,-25.4215516873,0,True
CHEMBL79,-8.70483635485,-1.21694545056,0,True
CHEMBL790,4.64707107323,-6.16819459758,0,True
CHEMBL79561,-11.1210980907,10.9609785991,2003,False
CHEMBL796,-3.69003918145,2.23516941633,0,True
CHEMBL79674,-9.28288993845,13.9150889616,2003,False
CHEMBL79693,-8.71400907387,12.5326891471,2003,False
CHEMBL797,-11.2005066047,-1.82377220376,0,True
CHEMBL79725,-8.22373597073,12.9334081722,2003,False
CHEMBL79853,-10.5497791343,13.005764472,2003,False
CHEMBL799,15.1281765184,10.268730193,0,True
CHEMBL8,29.3376131094,-7.49300287371,0,True
CHEMBL80,-30.3918927454,13.2587099536,0,True
CHEMBL802,14.3139922753,3.48339859281,0,True
CHEMBL803,18.6788592817,-27.038354255,0,True
CHEMBL806,11.2954359371,14.9885070228,0,True
CHEMBL807,-15.1632186949,5.86144205229,0,True
CHEMBL808,-1.265743462,-2.98768379014,0,True
CHEMBL8085,-10.0276619443,-21.5128875283,0,True
CHEMBL809,1.37039281449,-1.17043203825,0,True
CHEMBL81,-13.9147656628,27.0607879299,0,True
CHEMBL810,20.0755216526,0.819515552772,0,True
CHEMBL81191,-9.95453652497,13.4043466537,2003,False
CHEMBL813,-10.6972779638,-11.3613989032,0,True
CHEMBL814,9.14221210743,9.29697622989,0,True
CHEMBL81485,8.06508677467,-11.1463100181,2002,False
CHEMBL815,-2.5998349161,-29.3610768407,0,True
CHEMBL8165,3.70978250025,24.9011495781,1996,False
CHEMBL817,-4.88113230674,8.50895944531,0,True
CHEMBL81703,-10.6020264278,12.9847665976,2003,False
CHEMBL819,24.4594794153,-12.7057139062,0,True
CHEMBL820,-23.8577179568,-1.41290717055,0,True
CHEMBL821,-19.8326459369,1.88996360651,0,True
CHEMBL822,-9.81014597561,6.58850578698,0,True
CHEMBL82204,-22.3940907253,-14.7120556773,1999,False
CHEMBL82488,-10.8269876006,12.8383576759,2003,False
CHEMBL82523,-10.8421431119,11.4715130458,2003,False
CHEMBL826,30.3223704554,-8.88644051084,0,True
CHEMBL83,-17.3031006624,23.3270662654,0,True
CHEMBL830,-13.0543887829,-16.0505829712,0,True
CHEMBL831,8.60729453407,-6.83512935643,0,True
CHEMBL83112,-10.9368765065,11.2936787739,2003,False
CHEMBL832,-13.2155993681,-0.853708650814,0,True
CHEMBL833,2.5807349793,-1.71241555484,0,True
CHEMBL834,-6.34671470037,-10.8154205703,0,True
CHEMBL83426,-22.2941069694,-14.7420761337,1999,False
CHEMBL83597,-8.23946175395,9.31194817253,1994,False
CHEMBL836,-12.0019134676,19.7630072621,0,True
CHEMBL83617,-9.36287090817,13.8100031675,2003,False
CHEMBL83658,7.28710891705,-8.562327009,2002,False
CHEMBL83668,-6.695124277,19.2674811447,0,True
CHEMBL83732,-10.7323204541,10.1569156586,2003,False
CHEMBL838,-19.9332180947,-20.3114927693,0,True
CHEMBL839,-9.10667730058,23.4431310366,0,True
CHEMBL84,-26.8528505593,-1.1325485875,0,True
CHEMBL84070,-21.5129014024,-14.9980815845,1999,False
CHEMBL841,-0.506102712465,1.20504637942,0,True
CHEMBL84107,-9.11027604091,8.42949929427,1994,False
CHEMBL84165,-0.268106919767,-22.1563362018,1999,False
CHEMBL84171,-10.4826396502,11.0841173061,2003,False
CHEMBL842,14.2394552025,-11.737108664,0,True
CHEMBL84305,-10.1673532731,11.2074960488,2003,False
CHEMBL844,8.80295405991,1.28668552004,0,True
CHEMBL84446,-13.2618308587,4.59129636706,0,True
CHEMBL846,-1.67285977543,-31.9439141055,0,True
CHEMBL84617,4.18287007418,18.8660700042,0,True
