,x,y,year,in_drugbank
CHEMBL1412,-28.0045365082,16.7306587334,0,True
CHEMBL1413,17.8084241538,-47.8608893779,0,True
CHEMBL1419,25.5255392718,-20.4315225234,0,True
CHEMBL1420,3.85047746127,29.1790973637,0,True
CHEMBL1421,21.3163382303,-21.9275191483,0,True
CHEMBL142130,44.9457987569,43.8927933243,0,True
CHEMBL1422,33.5979204181,-6.17032229344,0,True
CHEMBL1423,11.8789579988,-18.4100315396,0,True
CHEMBL14249,-30.5416947162,-43.8676595981,0,True
CHEMBL1425,-38.6235596048,-31.8029702974,0,True
CHEMBL142703,-31.3872716507,52.3655629785,0,True
CHEMBL1428,6.43263264124,-46.1028635992,0,True
CHEMBL1430,-36.0737191102,37.7837802651,0,True
CHEMBL1431,-33.6738555442,10.3648133067,0,True
CHEMBL1433,-46.6175915883,2.50402707971,0,True
CHEMBL1434,-49.0418911729,0.915260613062,0,True
CHEMBL1435,-0.706820222949,53.2323548635,0,True
CHEMBL1436,-3.40790100291,57.2250075159,0,True
CHEMBL1437,-1.38758258581,16.088257551,0,True
CHEMBL14370,-14.0879077243,10.0573205292,0,True
CHEMBL14376,8.87514092271,-23.4600317218,0,True
CHEMBL1440,-47.7278030169,4.09917548527,0,True
CHEMBL1441,26.3057386805,-13.1000809369,0,True
CHEMBL1443,-15.1382451908,47.4610335585,0,True
CHEMBL1444,29.3276917585,-9.57801128334,0,True
CHEMBL1445,46.3193679645,37.1638730513,0,True
CHEMBL1447,25.6636690587,19.4377233077,0,True
CHEMBL1448,30.3907633642,-40.2797681069,0,True
CHEMBL1449,-14.5358164483,49.0531642185,0,True
CHEMBL1450,29.9081006714,-25.9037913455,0,True
CHEMBL1451,52.3274547466,32.6539308989,0,True
CHEMBL1454910,25.1178778535,-3.56990547044,0,True
CHEMBL1455,17.0619021984,-6.00767132215,0,True
CHEMBL1456,-41.6220015349,-2.56024191537,0,True
CHEMBL1457,15.2377810165,27.4405599049,0,True
CHEMBL1460,-31.4709760177,-40.5613025516,0,True
CHEMBL1463,-25.9234335042,-33.0425425901,0,True
CHEMBL1464,48.0258884112,-13.8377681312,0,True
CHEMBL1466,46.8618108039,-15.1201430833,0,True
CHEMBL1467,-34.8257198894,-30.1706638841,0,True
CHEMBL1469,-2.64471274098,-0.354553484734,0,True
CHEMBL1471,11.7174597061,3.94018595447,0,True
